sentence,label
narendramodi jeet ki hardik badhai hume bharosa h aap par ki hamara desh duniya one par aapke netratav aa,1
ek baat samajh lo jo hum baat karna nahi chahte hua tum log kahan rehte hain aur jo hindu musalman sath kehte hain,0
derasachasauda gud mrng saiyan gurmeetramrahim ji please bless everyone maximum sewa simran parmarth,1
ziddy zoya jekki khan rubikaliyaquat iske kehne ka matlab saal jo wo log bewaqoof unse kuch nahi h,0
rt baji jii bnd kro twitter choro mobile jumy ki nmaz,1
happy birthday awo broni ahuofe dowuona wishing,1
good luck billy smashingpumpkin kick european tour today,1
rt ashverma sweet thank soo much cnbc awaaz sensexbaba neerajcnbc hemant ghai,1
love avneil wearing clich colour looked beautiful colour outfits,1
dont argue pubg pubg kay sath tik tok b band ho jaye,1
saleem mohad marne lage aap logo ko wajah se desh chunaw karwane pade modi g pm te hi hame koi dikkat bhi nh,1
raymeenovic best option,1
rt nextlevel apc inauguration day great time catching illustrious people fkeyamo,1
santosh yaa afcose jitega bro becoese india best,1
beingsalmankhan love u salman sir aapki movie bharat zarur dekhungi plz sir mera sapna h aapse milna plz,1
gaurangbhardwa unhe kam samajhne ki bhool mat karna international community koi dainik jagran nahi padta,1
sensexbaba sumitresearch cnbc awaaz neerajcnbc shail sir good job nice information old market yad,1
bombaybasanti kajolatun tanishaamukerji tu hi meri zindagi one beautiful song jidhar bhi main dekhoon udh,1
kohli gaali sunta nahi deta hai bsdk,0
rajputt vs mamataofficial bhai ram hamare bhagwan hain kamse kam appreciation wale tweet pr uska political,0
alimohammed chahaatsrking captain,1
girirajsinghbjp sir ye hke taye tha ki aap jeeto gay badhai ho par ab vha ki janta ko nirash mat karna,1
shivfreespirit garyvee love bro laakh takke,1
kejri also recd invitation pm ceremony excited chutiya ke haath,0
mansoor ali dr firdouspti owr mansoor ali ap thory sharam kar laitay ap koo kyaa zarorat thi share karnay,0
sardanarohit rohit ji ye ashutosh b waqt congres ki tarafdari kyo krta hai congres ashutosh ko kitna payment,0
tumhe kya lgta hai humse koi mohabbat nhi kar sakta dil ka darwaza humne khud band kar rkha hai jab kholenge,0
bhavsarhardiik amrita pandey barabar hai na koi nahi chahiye,0
aapki har jeet mein meri jeet hai appki har haar mein meri haar hai aapki haar mein meri jeet nahi sabse badi haa,1
mundrarameshwar lambaalka jhut kyu felate ho sirf scientist ki death hui murder nahi,0
kunalkamra swamy tu gaya kunal gaandu kaamra tune galat panga le liya abhi ab,0
narendra modi takes oath prime minister jai hind vande mataram https,1
rt akshatvatsya brijmohanbhama indiatoday narendramodi bjp india sala ab iski jimmedari bhi modi ki ghar patni,0
anasarcasm much expect mediocre porn writer yeh iss pe raat mein bhabhi neighbours,0
shefvaidya narendramodi muslim youth attack hindus chanting jsr latest example,1
ahhhh ka sweet sa akong classmate na si michelle nangumusta syas akoa feel,1
csharitha peacef warrior didi twitter account,1
milisilichilli haa yaad h thank much,1
pmoindia hi pmo good morning modi ji se ek binti hai hum log facbook pe unke liye din raat lage rahe modi ji k par,1
iamkamsjong yeeess hehe awwwiee thank uuuu sureee,1
akhileshpsingh aap ki halat khilone bech ne layak v nahi rahi try,0
rt bhatnagarbrij happy happybirthdaysonakshisinha,1
congress v debates main kyu aaye ye toh batao tumhare jaise achors ki galiya sunne ke liye debate main aate nahi,0
rt maddiemelick pretty care free lovin life friend amy tru homie wants fun,1
de de pyaar de superbly made film refreshing take love triangles ajaydevgn rakulpreet tabu,1
thebonghead aitcofficial yeh jitendra tewari toh ka gunda hai isko mla mayor kisne bnaya jail,0
kiranja acharyapramodk ye passe se kharida kutta h varna jis party ka chif hindu dharm ko kalpnik khe man,0
acharyapramodk sir ye oonki aadat may shumaar hbycot se media deshwasion ko bhi pata chalegaki gandi naali k,0
reallyswara librandooo ke pass ye pagalpanti hi bachi kyuki kahniya kumar ke saath daal gali nahi ung,0
myogiadityanath saal aur bache hai sahab students ko mariye naukri mat dijiye exam paper kra ke paisa km,0
rt stayaway west indies k newzealand ke runs ke bad pakistan team ne awam se may ko barish k liye duaon,0
one better srk charm personality swag ek yessa hero jiski villain role sbse jayda popular hoti,1
rt ayebcc yr really cool luv yr transformation surely need take tips tmne mughe,1
ungraduateg ytcreatorsindia bro sbu kuch thik ho jaya ga chinta na kar,1
ani congratulations shri n modi sir taking oath prime minister bhart salute sir,1
karachvi nadeemrizvimd altafhussain phir altaf hussain nay pakistan murbad bad bola mohajiron ko bhi,0
rt betimsgki imkasam insan dhan dhan satguru tera hi aasra happy birthday dear kasam msg papaji,1
remember cute boy followed ig bich liked two old pics,0
rt jitendramalhot kiranja owaisi ko chorahe parr jhote maro,0
chaitanyatheeg never ever like girls completly diffrent disciplined gir,1
zubair iveenakhan hahahaha suji hai khair galti teri bhi naa hai ganduon ki aulad gandu hi hogi,0
rt fay alif surkh chandni ka trailer dekho sab osman khalid butt,1
rt bandhanbank big win bandhan bank magna awards small size category received best bank,1
jeffreestar hiii jeffreestar would mean world understand much love,1
manojkumarmukul ghor paltu hai sala ab sala kahin ka nahi rahega tejasavi wapas nahi lene sala isko mahaghatbandha,0
cnnnews incindia narendramodi janatadal samajwadiparty zebaism bhai bahut hi acha faisala hai aur ek kaa,1
mujhey lagta hai modi sarkar ko badnaam karney ke liye congress ne hi ye sub karvya hai,0
immak kehtay haina dhobi ka kutta na gharr ka na ghatt ka,0
abhi film kahin bhi release nahi huyi aur yeah bhai sahab ne review bhi de diya,1
rt manojku sat guru dev ji ki jai kewel kewel sant rampal ji bhagwan ke hi bhgat hh jo kisi bhi nase ko hath,1
sudhirchaudhary sir kyu pardhanmantri pad ki garima ka aapmaan kar rhe h jo vyakti desh k dushman ka sath khda ho,0
rajnathsingh congratulations sirji big fan bcz aap jaisa insaan bhaut kam hi milte hai hmre desh hma,1
rt skfsalmanfan salmansdomain human inspiration experience human amazing helps,1
swamy raajneeti se baaj aao desh ke ar bhaut sare mudde hain uspar baat karo important,0
god bless president trump thank sir securing america amen,1
episode good sach mein yeh mumbai shaher aur yeh society samaina ki zindagi mein khatti meethi yaadein ban ka,1
umairfilms blockbuster like zero race thugs etccc etcccc chutiye,0
bc news hindi dsanjeebkumar highbpnewsvale highbpnews highbpnews damn burger abhitak bahut khub modiji,1
amitshah pure desh mai jo bhi voting hui hai sirf modi ji k name se hme garv hai ki modi ji hamare desh k pm ha,1
abi bjp ka paap ka ghada bhara nahi hai isliye bhagwan ram ne inne saal aur dediye hai jaise bhagwan krishan ne,0
rt thebashspeaker mwhx yaaar samee mujhey koi bollywood ka actor ya actress nahi pasand dude akshayyy damn,1
rt iqrarulhassan mahnoorfarooq happppppy belated birthday,1
prime minister modi ji aur cabinet ki sabhi mantrio ko mera hardik subh kamnay,1
nil nilesh ankushk desistupides rssurjewala incindia modi ka,0
yei bra hok doctor bany ya na bany lekin tharki zrur bany gaa,0
ashoswai retheeshraj indiatoday superse upper good apt choice succeed irani ek se badkar ek kahanse,1
bkwaas na kro cute beat debate great nature,1
bjp india narendramodi proud mother priceless moment pic thank heera baa giving coun,1
mirramzan bbugti narendramodi bjp india abe chutiye bangaladesh aazad ho gaya phir bhi akal nahi aai tumhe,0
waglenikhil tejasvi surya well bjp india bjp karnataka leader got blessings approx cr people,1
shilpisinghinc niranjantripa khuni sale bjp wale ab maal share carneme corruption share na,0
birthdays come hahahahahhaha jk basta uy enjoy day beszu love alwaaayys stay strong,1
tujme kutte ki dum koi frak nhi h,0
fuck fuck penalty,0
hashibulhoque himanshush sarcasticshekh yourshabibti inaayahsayed sanskaari af afrahsays teri maa chod r,0
gandu islamabad k burger khanay se agay bhi koi sahafat ki hoti tou aj ye beizzati na karwata awam ka qasoor na,0
khadeejah ilu masha allah ur ar naturally,1
shabnamgulwazir shame plagiarism kartay pakri gai ho aur chali ho phd karnay nikkamay aur naalaik log,0
saadtar bete teri gnd jarur de dunga bhenchod osama ki aulad teri maa ki gnd roz hafeez azhar dn,0
happysoulhun apii stay blessed shoo sweet dil khush,1
tweetify bus jee apka husn e nazar hai jo lhud piyara hota use sab piyare lagte obv best da,1
sherryontopp aur taali thukwaega chakke pappu harwa diya jahan jahan gaya state saaf kara diya tum jaise saare,0
abpnewshindi kyo aapke pardada nehru aur wo gunda gandhy ne nhi ki thy tabhi angrejo ki madad se wo hijra desh,0
humor jaane se pehle congress president ko gaali dena mat bhulna kya pata kal woh,0
rt saimaidris ya allah mere un gunaho ko baksh de jo meri duaon ko quabool honay nahi detay ameen,1
phata dhol also want marry family aur,1
rt meh stuffs salman continue fuck chindiwaali filmfare best luck mote bhains,0
unixnag incindia sorry bjp joot aur goondagardise election meet la aadath hey bjp ko character,0
nhkms something wrong dont worry kite jumpe nnti k insyallah jage,1
rt riseofburnol one two wasooli waale dhundte,0
sanaahmer sanasayemrao true skardu hai jannat khubsurt logo ki khubsurt sarzameen hamari,1
awgoraya us match pe live bhonkny k liye awgoraya ko kutta rakha jae,0
shahnaw baboo saheb itz aziz abe oye chutiye madarsa mat ja quran ko bahar gatar feek jake thik se,0
omarayubkhan congratulations sir great achievement sir apki twaja aik ahm masly ki trf dlana chahta hun k,1
sweets rinky priyanka mai ne b unfollow kar diya return jiska shoutout yeh,1
narendramodi hellosir congratulations win india apka sath bhi,1
https co eiz p ord qjud bole tak prlmnt fir bahar bkvas pe mice band,0
narendramodi hme proud h narendra modi g humare prime minister h jai bharat har har mahadev modi g aarkshan aa,1
belated may u live long sir bharat needs u salute ur bravery desh seva happy birthday gd sahab,1
narendramodi wow lovely adorableness really maa ke ashirbad bada duniya kuch nhi hai maa ka ashirbad ji,1
shs myrice miss great teacher,1
narendramodi ur true inspiration generation ur true leader nd great leader salute u,1
warishmaf waseembadami happy birthday sweet sister cute friend wish aa happy returns th,1
maryamnsharif aik chor dusry ko chor bol rahi hai baba undar kiun aur kis jorum mein band hai kon chor,0
shekharkapur films never age chupke chupke hrishikesh mukherjee one movie watch,1
izzah fatymah floatingheart pandeylovely nahi ye jyada achha lagega koi,1
ekabhijeet everyone knows ad body double use nahi krta ye tera baap ka video teri tarah gawar hai akki sir ka cho,0
rakeshkpandey hi thanks getting back rakesh let quick look respond back soon mo,1
superadiannitin samirs style khiladi aditya fayazul itssamarx akshaykumar ajaydevgn ye saale chutiye hn,0
even type kisses properly ghanta kch,1
sushmaswaraj best sushma ji aapne videsh mai bharat ka man badhya like every daughter wish,1
tarekfatah bharwe zimbabwe wale teri beti ka rishta lene ayen hain yahan pe bsdke pata hota nhi hai bc bs scri,0
nehasharma pushpendraloon may salwar buzdil divas hai modi govt,0
sambit patrag sherryontopp satyana tum sale na chunav jeetay log tumko bhen k lodo bata rahe hai tum tat,0
rc shukl pmoindia hmoindia chor harami bhardwaj,0
ungraduateg bahi l pakistan love channel tell,1
bjp ki jeet des ki janta ki jeet hai modi ji bhavisya bharat ki janta ki bhagwan ki tarah jane mane jayege modi,1
faysalquraishi jaan chor dey tv waley bachey kee believe guys using child ratings,0
himanshush ye fajeeyat karwaaye bagair nahi maanegi identity crisis ke chalte,0
iamben mani bhai unke batting problem bowling toh unki without steyn bhi,0
zachtheavenger hahahahah see super wolf savage hell always true several games,1
anushkamysoul sweetyanushkafc trendsanushka anushka asf imsweetyanushka sweetyshettyfan beautiful lo,1
walaikum assalam subha b khair zindagi khush khurram rahain zindagi bhar dear sweet sister good luck god bless,1
dhruv rathee gandu bhai ki jai ho angrejo bharat choddo desne tumko pehchanliya dhruv rathi,0
today special day congratulations pm narendramodi ji dedicated workers,1
atheist krishna pity worst thing condom bhi,0
quirky bunny outof league kish,1
imamulhaq tm jeeto ya haro suno hame tm payr h love u imamulhaq im ur huge fan love,1
acharyapramodk na pine ko pani h na khane ko khana bs modi jab kr ke khud ko h bachana vote diya hmne jitaya hmn,0
kamaalrkhan chutiye nxt year ki baat matt kar nxt movie ki baat kar sale khans superstar hi rhege jab tu mar,0
uhulistenboimyg aapko jo karna hai woh kariyo family ki baatein kabhi nahi sunna ham kuch bhi kare unhe har ch,0
iamhamzaabbasi miss bahi mulvi subhan son afzal,1
tarekfatah shameless idiot tumahare pakistan gaand dhone ka paani nahi indiaka naam leke famous hona chahta,0
goibibo kapilnarula saale bhag yhan se diligently working saale th,0
bprerna hell old hag kodi ki aukat nahi hai tera,0
ghar walo ki galti ka nateeja hai yeh sab bachpan kaan ke neeche lagaye hote aaj yeh bevkoofi nahi dekhne,0
joonsmind kimizukls like bde,1
dhuvshenoy amz exsecular omarabdullah amitshah uske bap jo mp hai uski hava nikal gaye ye tho bc ched doodn,0
hardeepspuri sir congratulations new ministry offloaded frm pm air india flight airpo,1
rt schowdhury tonight might laylathul kadr way could give sadaqah jariyah tysm may,1
real gujjar shahnawazchudh maa sha allah bohat khoob wish shehris also follow paindus,1
lambaalka madam baise delhi ko kon sa tum logo ne paris bana diya tarf gandgi kudda hai tum jaise ghatiya po,0
spread joy give friends shot winning amazing pc https co hlhgdvarn coolermaster,1
aaj tak adi ne zain ki pic use nahi ki famous hone ke liye kyun kyunki vo jo bhi hain apne dum pe hain,1
touch frenzy shabazgil suwar k bachy harami kuttay apnee randi marium ko bool general bhee kabhee aam sipahee,0
mjibrannasir saale raandi ki olaad namak haram post krne sae phle research kia kr apni suvar jaesi ankoun ka il,0
terriblymemer ne aate hi half century kr di thnku bhai itne like ke liye,1
asherloraine cheer hehe labyu,1
kosis karne walon ki kabhi haar nahi hoti,1
iprashant timesnow navikakumar thenewshour arey mai iss time ke u turn pe bol raha hu,0
gary agg jhadu ki jappi hope makes feel better,1
rt daskamer santrampalji guru greater god guru govind dono khade kaake laagu paaye balihari guru,1
acharyapramodk news anchor kutte tho nahi hai lekin ha tu jarur kutta hai aur harami kutta jho sirf pappu mutra p,0
bprerna librandu sirf hindu dharm ke baare mai hi kutte ki tarah bhoukkar sakte hai kyoki inko pata hai ki isl,0
manmoha sambit patrag acharyapramodk abe chutiye modiji ne ek moka diya tha jab woh kamina nahi sudhra,0
rksmiddlefinger nashedi ke fan iss motey ki aukaat nhi cheez salman koh puchne ki salman iski gaand da,0
rt madhumalik govilhoshang happy marriage anniversary aap dono ki jodi hamesha lambi bani rahe khushaal,1
varun dvn ufc varun please ek reply dedo,1
sherryontopp rahulgandhi priyankagandhi ahmedpatel incindia iyc mahilacongress bahut bdhiya thoka sir yes,1
nationalist om pravin pahle dam,0
mr pm narender modi ji aur bjp adyaksh sh amit shah ji ko loktanter ke es sabse bade parv ki jeet ki bahut bahut,1
country bjp miss valuable services great leader hon ble shri arunjaitley know r,1
fuck team management bc bezt krwate rehty hen hamesha khelne ni hota mujra krne ku chale,0
masti sabhe mast ba pawansingh,1
justlking would want,1
tujhe kitna chahne lage kabirsingh sounds really good,1
narendramodi narendramodi modiji hum sab bhartiyon ko aap se bahut ummid h congratulations get chance,1
narendramodi dear sir bjp party main monirul islam tmc neta join karne ke bajese hazaro bjp kariye karta bjp chor,0
